player_name,season,season_end_year,team_abbreviation,team_name,games_played,minutes,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,true_shooting_pct,effective_field_goal_pct,per,defensive_rating,db_age,db_dpm,db_o_dpm,db_offposs,db_total_rapm,db_transition_ts,season_games_played,season_minutes,season_minutes_per_game,season_points_per_game,history_weighted_seasons,history_recent_weight
DeMar DeRozan,25-26,2026,SAC,Kings,76.93999998927117,2489.8699,32.31800096312166,19.295999878227704,3.1380000799298284,4.147999941498039,0.9410000030994414,0.3190000077784062,1.2410000239610677,58.73000154390932,51.73100041690468,17.71799962082504,122.46099919679764,36.50100080537796,-1.0281000189363951,0.6836999762117867,5133.279991252423,0.2622430732466882,0.7087600105959182,77.0,2406.0,31.200000762939453,18.399999618530277,3.0,0.6000000104308126
Dean Wade,25-26,2026,CLE,Cavaliers,59.19016727192204,1307.6584,22.06298328691444,5.704131163171132,4.207606492887713,1.4710822111433677,0.699999988079071,0.3684260657888417,0.3239672616690645,57.45943945679515,56.46871964615941,10.700655108349755,114.61173792216026,28.068997521375504,0.7632136931647172,-0.4990738512544272,2468.582094930616,1.8976643817284609,0.5706068272704536,59.0,1318.0,22.299999237060547,5.800000190734863,3.0,0.61032748823305
Deandre Ayton,25-26,2026,LAL,Lakers,64.88500707902793,1783.9875,27.75812321247281,12.82609627861078,8.430832297048655,0.9665499035864136,0.6355975293010168,1.0060399643549789,1.3010737489461124,65.65177619568371,65.06580247821077,18.056647334592853,114.26041649497718,26.131414561344894,-0.5692210059522133,-1.0260118678309966,2826.2734985657803,-1.2338551321109943,0.646317550866706,72.0,1958.0,27.200000762939453,12.5,3.0,0.6418126385203776
Dejounte Murray,25-26,2026,NOP,Pelicans,22.96248951860832,720.0292,29.790477210397,17.269833384871426,5.754699000119958,6.727281378716432,1.7202915652784945,0.2707667418840681,3.357516238967552,55.052619442993525,50.57925548928162,17.100409195545804,116.02739799307103,29.13464657748229,-0.0213374350284888,0.3430459821676136,1506.340218855344,-1.7316635858872849,0.6781327798379834,14.0,389.0,27.799999237060547,16.700000762939453,3.0,0.4696139088123235
Deni Avdija,25-26,2026,POR,Trail Blazers,67.40999992132188,2186.62,32.47199945023655,22.441000559061774,7.003000127017501,6.00299991482496,0.85600000756979,0.575000018924475,3.542999995142221,60.14899997618794,52.79499881997703,19.73399969500302,114.54999884545802,23.909999473206696,1.0139999798685309,1.1560000211745505,4529.799997787177,0.2066938395036525,0.6238000149130823,66.0,2199.0,33.29999923706055,24.200000762939453,3.0,0.6000000104308126
Dennis SchrÃ¶der,25-26,2026,SAC,Kings,37.72258932011173,1064.4446,28.65467311083201,14.20897398257091,3.018927626497501,5.713161912582753,0.8830223864507625,0.2000000029802322,2.0786658711047896,54.808492552950185,49.55319600807144,14.19136347891946,122.02257378497228,,,,,,,40.0,1056.0,26.399999618530277,12.800000190734863,3.0,0.6261711158964427
Dennis SchrÃ¶der,25-26,2026,CLE,Cavaliers,37.72258932011173,1064.4446,28.65467311083201,14.20897398257091,3.018927626497501,5.713161912582753,0.8830223864507625,0.2000000029802322,2.0786658711047896,54.808492552950185,49.55319600807144,14.19136347891946,122.02257378497228,,,,,,,30.0,641.0,21.399999618530277,8.199999809265137,3.0,0.6261711158964427
Derik Queen,25-26,2026,NOP,Pelicans,81.0,2023.0,25.0,11.699999809265137,7.099999904632568,3.700000047683716,1.0,0.8999999761581421,2.299999952316284,54.59999847412109,48.900001525878906,15.899999618530272,114.9000015258789,,,,,,,81.0,2023.0,25.0,11.699999809265137,1.0,1.0
Derrick Jones Jr.,25-26,2026,LAC,Clippers,57.25578735191787,1492.3931,26.297941657139205,10.139201409066564,3.475836937286493,1.2341142193990151,0.934616682200917,0.831500833576838,0.8267764961727604,60.28541670424263,57.759643412235256,13.400594365419334,115.72413406060762,28.91650689957732,1.2237142567973118,0.0058552575120877,2964.461878616169,0.0404522812164102,0.7008646024841444,50.0,1350.0,27.0,10.100000381469728,3.0,0.5822350617214825
Derrick White,25-26,2026,BOS,Celtics,76.84000002652407,2618.04,34.08899933767317,16.51099990639091,4.434000077813866,5.238000134766104,1.0470000127553944,1.2469999710321418,1.706000050187111,54.810000679940025,51.18100107344987,16.141000110387804,112.84999848455192,30.329999743588264,2.748000099733472,1.755000009667128,5074.400001687556,2.1242353078293106,0.6072999897357074,77.0,2625.0,34.099998474121094,16.5,3.0,0.6000000104308126
Desmond Bane,25-26,2026,ORL,Magic,74.32081827173612,2468.295,33.22022791418625,20.197554458073743,4.7031355934335215,4.582400079953311,1.0573500065245078,0.4713250052835611,2.183850081135864,60.32146119587287,55.63422098319347,17.306253184209346,115.68239946359328,26.33878555061297,1.4812459466476304,1.6879360659330531,4274.697293735466,1.085472023166303,0.6592741113239906,82.0,2756.0,33.599998474121094,20.100000381469727,3.0,0.6144642309205894
Devin Booker,25-26,2026,PHX,Suns,66.97657115715079,2319.704,34.49534895597399,25.92990728180118,3.938595859943738,6.282936373857893,0.8251861955140011,0.2689255320921073,3.058460000419564,58.535974110782405,51.0797484764792,19.943459690460283,118.94053485309114,29.217486117871527,2.102188448441049,3.3460043238522785,4775.078607362797,1.0984957011516472,0.6839881194776789,64.0,2146.0,33.5,26.100000381469727,3.0,0.5981380739964339
Devin Carter,25-26,2026,SAC,Kings,37.48016653511264,620.9853,16.476615897597394,7.574424369824066,2.9880998609900704,2.284133269576928,0.8220249688188332,0.1740083293485579,1.1660749231557266,49.83830712871819,45.950206643011896,13.02024999340382,118.6404965535801,23.100000381469727,-1.0,-1.5,801.0,0.1820487380027771,0.609000027179718,38.0,700.0,18.399999618530277,8.899999618530273,2.0,0.7400832675563184
Devin Vassell,25-26,2026,SAS,Spurs,66.13494049556378,2020.9482,30.561896018637785,14.401711233718103,4.005947997380607,2.56379199830685,1.0054279087555065,0.4308179862589413,1.018401909641915,56.80338129748849,54.27341902937365,13.225985992090491,114.60479753781688,24.117391540470187,-1.26396737760545,-0.1054076133188794,4284.994576763347,-1.6691035584864085,0.2117445851208202,67.0,2044.0,30.5,13.899999618530272,3.0,0.6013001382712372
Dillon Brooks,25-26,2026,PHX,Suns,61.1659834190612,1889.8151,30.79735095959854,18.570313787991218,3.634180043832221,1.7731989645494584,0.943938281186356,0.2024596992525867,1.5806724648416133,54.416773339776185,51.00190561851369,13.235324749366317,115.91970512616813,28.9099994732067,-0.1800000036135316,-0.0179999981448054,4749.800001642853,0.9998400024904692,0.6391999907381831,56.0,1702.0,30.399999618530277,20.200000762939453,3.0,0.5819898667373616
Domantas Sabonis,25-26,2026,SAC,Kings,39.69938277330894,1321.8901,31.72658920115022,17.131912484008584,12.40233467812656,4.898597369009616,0.8226938703787368,0.2835684934147032,2.7866997428621243,61.58603154771108,58.30778196543228,20.73144035108404,116.29046515614658,29.506720030586717,0.1024829474691719,0.2731745437879591,2724.7472928485136,1.098828803036534,0.5480190636719078,19.0,564.0,29.700000762939453,15.800000190734863,3.0,0.4478135016421991
Dominick Barlow,25-26,2026,PHI,76ers,61.8363403129266,1363.7366,20.67835361602755,6.839875602664373,4.277548315785169,1.0716842433346232,0.7576792402154343,0.6421528263595976,0.6404634647695095,59.0248776959973,56.011262332581296,13.642488793967813,115.7127048000364,21.307303064358585,-1.6557746987730733,-1.588716771649874,815.6525738998308,-0.045910946997137,0.1678267383247766,71.0,1689.0,23.799999237060547,7.699999809265137,3.0,0.749790113008602
Donovan Clingan,25-26,2026,POR,Trail Blazers,74.15227007223557,1874.7249,25.092680181864665,10.505271513289363,10.546340226722675,1.8152269458037105,0.5715227177746963,1.6715227416165543,1.1715227416165543,59.545682547549575,57.57349996156673,19.93177155172264,109.8867470907172,21.100000381469727,-0.6399999856948853,-1.7699999809265137,2733.0,-0.2788271307945251,0.8109999895095825,77.0,2094.0,27.200000762939453,12.100000381469728,2.0,0.7152270072235559
Donovan Mitchell,25-26,2026,CLE,Cavaliers,68.61088306533556,2266.4302,33.10691094664532,26.6525047282744,4.5668734120630265,5.546679112763883,1.4768929660219683,0.2940192856977606,2.6020968959855626,60.02504846567395,55.19467921386496,22.217125903576992,114.36143663084344,28.219312994065703,4.855862097246413,4.625932407508007,4455.318031493573,2.020517585608229,0.6941033039095631,70.0,2342.0,33.5,27.899999618530277,3.0,0.6058256628705289
Donte DiVincenzo,25-26,2026,MIN,Timberwolves,76.5268482054927,2240.0542,29.03731063348028,12.469068245779749,3.9441486721256487,3.612207393609491,1.2732445906011676,0.3732446203241673,1.4535107633781903,57.46755461630145,56.018724558072776,13.355346516806131,113.48513139978652,27.89269670798565,0.5806478648098804,0.3863133555024986,3702.153185992709,0.0772109409262925,0.433988212707376,82.0,2494.0,30.399999618530277,12.199999809265137,3.0,0.6103717793907895
Dorian Finney-Smith,25-26,2026,HOU,Rockets,41.75895623361518,975.3473,22.690224786762,5.612143162605595,3.1217521830049635,1.2116961310696404,0.6394278976301336,0.2709185219914419,0.7479754175336515,52.02718509870229,50.84231881267571,7.541834896179094,116.76102105880896,32.31211869045121,0.0320826422720259,-1.1505435208805856,2412.753534347131,1.6504653800482605,0.6091260646558312,37.0,620.0,16.799999237060547,3.299999952316284,3.0,0.3567486092938245
Doug McDermott,25-26,2026,SAC,Kings,33.8935060720089,468.76178,14.04632549442216,5.414738213664973,1.1263633202696928,0.7765720439507993,0.1847033925903784,0.0676154687811633,0.3711980958368525,58.84379980036203,57.91711565749354,8.823845322263857,124.57508008789029,33.7540110583291,-1.7546874667366954,-0.9545265918300796,989.7852784448444,-0.7094609024676508,0.5262259844753064,29.0,439.0,15.100000381469728,5.699999809265137,3.0,0.6761546777361438
Drake Powell,25-26,2026,BKN,Nets,63.0,1320.0,21.0,6.5,1.7999999523162842,1.399999976158142,0.6000000238418579,0.2000000029802322,1.0,52.09999847412109,47.29999923706055,7.300000190734863,121.9000015258789,,,,,,,63.0,1320.0,21.0,6.5,1.0,1.0
Draymond Green,25-26,2026,GSW,Warriors,66.56415765887185,1859.6046,27.939946958321325,8.592957857106454,5.858632113733616,5.583702705519862,1.0819130901704643,0.7470469440448065,2.649432092257112,54.348244586325976,52.02394044087461,11.4224027901854,112.79083288342416,35.50130387555463,0.8981678053255122,-1.7543046857336728,3802.0800774492086,2.3796304450612373,0.533525312410849,68.0,1869.0,27.5,8.399999618530273,3.0,0.6047703166378027
Drew Eubanks,25-26,2026,SAC,Kings,45.770780454760846,652.27454,14.114112195118294,5.347612052495021,3.610005459934457,0.7369924179580719,0.3728068564954194,0.7126730259707243,0.7427399312005697,61.856086560610976,60.51385217410997,14.422623365705851,117.80080187853945,27.39974372986376,-1.904575737694191,-2.2018636785142607,1840.457468847963,-0.814400266590355,0.5299936948320269,42.0,552.0,13.100000381469728,5.199999809265137,3.0,0.5726006706849556
Dru Smith,25-26,2026,MIA,Heat,56.646070179031,929.6342,16.71130572105172,5.637629993038457,2.469387450915824,2.366356266028685,1.3963758984330965,0.3179666875074328,0.8610713456429001,55.6653664931717,50.83410203860227,14.29263935352492,110.18192055788263,26.99967040842068,-1.076864859189798,-1.544488810892204,486.15864123435904,0.3314989859119913,0.6431388977664158,70.0,1141.0,16.299999237060547,5.599999904632568,3.0,0.7663563335436219
Duncan Robinson,25-26,2026,DET,Pistons,75.08969859325634,1999.8143,26.59322550867949,11.966031264788182,2.568584322777543,2.266371869960188,0.585639763774563,0.2342921612475873,0.9197506417814304,61.78296762918686,60.15004083850747,12.21520537046845,115.56807893716903,30.36803711394767,-1.04148876995786,-0.4762466638898575,3651.995360756541,1.0140883420172246,0.7406803561855095,77.0,2113.0,27.399999618530277,12.199999809265137,3.0,0.6098151857352966
Dwight Powell,25-26,2026,DAL,Mavericks,61.12712198772287,812.93823,13.169489207541863,3.0190682393114923,3.5450931203248954,1.101356835637357,0.4407941525279002,0.3234109856789902,0.5815882931348715,70.43828146912385,66.90127377784593,12.969731951033664,114.9120538321944,34.13152559818204,1.159858492710448,-1.1949839419111246,1645.432023572273,0.2341596712421827,0.7947989425445466,63.0,904.0,14.300000190734863,3.299999952316284,3.0,0.642051241524206
Dylan Cardwell,25-26,2026,SAC,Kings,44.0,907.0,20.600000381469727,5.400000095367432,7.5,1.399999976158142,0.699999988079071,1.5,0.8999999761581421,59.09999847412109,59.20000076293945,15.899999618530272,115.9000015258789,,,,,,,44.0,907.0,20.600000381469727,5.400000095367432,1.0,1.0
Dylan Harper,25-26,2026,SAS,Spurs,69.0,1558.0,22.600000381469727,11.800000190734863,3.400000095367432,3.900000095367432,0.800000011920929,0.3000000119209289,1.399999976158142,57.400001525878906,55.09999847412109,16.200000762939453,112.5,,,,,,,69.0,1558.0,22.600000381469727,11.800000190734863,1.0,1.0
Dyson Daniels,25-26,2026,ATL,Hawks,74.41812542265816,2411.9734,32.22128077912675,11.882883405818056,6.238006862162964,5.135593169809661,2.221351910411694,0.4853880696768458,1.772558705996036,54.14829289834762,53.12402600106535,15.169904600876848,111.69060835271182,21.53227189448928,0.3383722628038101,-0.632498292300428,4733.926916337277,-1.2676955090635451,0.5904770000618221,76.0,2520.0,33.20000076293945,11.899999618530272,3.0,0.6099147988241879
E.J. Liddell,25-26,2026,BKN,Nets,25.04113475102977,323.12103,12.673524714082898,5.451964696122158,2.5346486260356507,0.8618407311531582,0.1696711612274871,0.3501031381701412,0.5505915555591149,64.39761755758487,62.222904762413805,13.151764348491492,120.82987701439431,,,,,,,26.0,349.0,13.399999618530272,5.699999809265137,3.0,0.7521598712700408
Egor DÃ«min,25-26,2026,BKN,Nets,52.0,1308.0,25.200000762939453,10.300000190734863,3.200000047683716,3.299999952316284,0.800000011920929,0.3000000119209289,1.7000000476837158,56.09999847412109,53.70000076293945,11.300000190734863,120.0,,,,,,,52.0,1308.0,25.200000762939453,10.300000190734863,1.0,1.0
Elijah Harkless,25-26,2026,UTA,Jazz,22.959538397290306,467.65826,19.631792315025763,6.115896302941336,2.0190028668943723,2.500939494154541,1.161994268588563,0.1809971176801315,0.8669798071467711,46.225866053303065,40.34703655926328,8.790968282936271,121.22088200426666,25.200000762939453,-2.119999885559082,-1.909999966621399,279.0,,0.0,26.0,545.0,21.0,6.800000190734863,2.0,0.8099711498306439
Ethan Thompson,25-26,2026,IND,Pacers,32.0,653.0,20.399999618530277,7.0,2.200000047683716,1.7999999523162842,0.6000000238418579,0.3000000119209289,0.800000011920929,51.5,47.400001525878906,8.300000190734863,120.6999969482422,,,,,,,32.0,653.0,20.399999618530277,7.0,1.0,1.0
Evan Mobley,25-26,2026,CLE,Cavaliers,67.35281240057472,2123.8318,31.55826011735076,18.39320109713554,9.067987048828282,3.5035936909216585,0.7482031093001765,1.684533897927731,1.9327369619889128,60.52198044261119,58.74750620969646,20.649325269555177,111.47909984532978,23.38093210094748,2.636191097316863,1.438769264499506,4127.178538364926,2.2359224456778946,0.0,65.0,2074.0,31.899999618530277,18.200000762939453,3.0,0.6089843795288223
Franz Wagner,25-26,2026,ORL,Magic,48.04005359765182,1539.3795,31.57402224590857,21.645562241452307,5.378025176752723,3.815968612364164,1.0599180444940222,0.3472702845998821,1.925295593439768,57.62977686229456,52.12252228834961,19.26089515196792,113.37172395837368,23.175599566786317,2.154816129790508,1.7355619549553778,4240.590961254996,1.6937282738488566,0.638254133883301,34.0,1019.0,30.0,20.600000381469727,3.0,0.5272972450351893
GG Jackson,25-26,2026,MEM,Grizzlies,48.98118546356073,1045.5803,20.898560114067763,11.75583080003456,4.058518902079778,1.361616770414657,0.5610715688196224,0.6421525466661601,1.4084557292079258,56.471966072124346,53.20298452127811,14.094229729807047,117.55814771368806,19.821978814955177,-2.578493973308584,-1.0547417277728206,1600.5577321720036,-0.3951127399100043,0.4356488811123558,55.0,1178.0,21.399999618530277,12.5,3.0,0.6684840514325708
Gabe Vincent,25-26,2026,LAL,Lakers,44.74614763553614,917.7853,20.082787164588797,5.316687682129007,1.0510068061944402,1.3797419610003414,0.5990179761342461,0.0788626427663144,0.4855811003496381,50.99749711451211,49.65703149945889,6.081233979031121,119.90481155072966,28.623399194236757,-1.7487347532011897,-1.1469664630726124,2725.6328034408475,-0.4851182634932976,0.5487424066685082,29.0,559.0,19.299999237060547,4.800000190734863,3.0,0.5385023305683019
Gabe Vincent,25-26,2026,ATL,Hawks,44.74614763553614,917.7853,20.082787164588797,5.316687682129007,1.0510068061944402,1.3797419610003414,0.5990179761342461,0.0788626427663144,0.4855811003496381,50.99749711451211,49.65703149945889,6.081233979031121,119.90481155072966,28.623399194236757,-1.7487347532011897,-1.1469664630726124,2725.6328034408475,-0.4851182634932976,0.5487424066685082,24.0,320.0,13.300000190734863,3.900000095367432,3.0,0.5385023305683019
Garrison Mathews,25-26,2026,IND,Pacers,37.21681130488147,596.45966,15.287873253915928,6.062453287935807,1.4748635028334631,0.920962018645728,0.4613082644950228,0.2213948095854153,0.4180858772622999,62.60709305598157,57.92636923179428,10.774070969568212,120.0910534210417,28.02461113073417,-0.828739256065708,-0.6238774033201749,1860.2038482935368,-0.1003892241764874,0.6771321111539816,15.0,196.0,13.100000381469728,5.199999809265137,3.0,0.4156790935041513
Gary Harris,25-26,2026,MIL,Bucks,48.052058655333646,680.2241,14.162618329844353,2.8186766217691632,1.303470530165977,0.9672790317710598,0.575191106989602,0.2282794924338963,0.4017352946267326,57.403376867962976,56.10317294980656,7.710616773043096,118.33840406741128,31.303323200818152,-0.4512740021182953,-1.3980308266312196,1359.8331395889295,0.1799392325074799,0.704619152017717,48.0,661.0,13.800000190734863,2.700000047683716,3.0,0.5672051307471909
Gary Payton II,25-26,2026,GSW,Warriors,71.345584848551,1104.6133,15.438362068196978,7.318937162739106,3.481725769921549,1.6179384286585488,0.8722572435416066,0.2951817828021058,0.7541509883895411,63.33622941264012,62.79751399026977,17.924585894779163,112.23863727117954,33.23821167976241,0.3810884838115209,-0.0321820192421392,2201.5988451187336,0.8534581048991877,0.7552246272337664,73.0,1142.0,15.600000381469728,7.5,3.0,0.6207548686789865
Gary Trent Jr.,25-26,2026,MIL,Bucks,67.53979926729227,1517.6725,22.369863585878736,8.88142195382936,1.3535828423886915,1.1909475207720142,0.6362719445094496,0.0276164904762073,0.5981895191070048,54.97960716774302,53.17543004780408,9.016378560118955,121.7073975748633,25.897658900863348,-0.1785434758061073,0.667867379271677,3942.8270278317295,0.2448626769415664,0.6148075492778641,65.0,1377.0,21.200000762939453,8.100000381469727,3.0,0.573835099353104
Giannis Antetokounmpo,25-26,2026,MIL,Bucks,45.94865508495618,1439.8582,30.6011118314625,28.503056058645424,10.480589549817722,5.754772034453387,0.8975267723090404,0.8620843948784557,3.1652747994564665,64.71590051931848,62.65067646705343,31.927653433482067,113.4120201580728,31.02127299683126,5.633775141920401,3.928561649217326,2950.404450174909,1.2939652580506122,0.4786026621212181,36.0,1039.0,28.899999618530277,27.600000381469727,3.0,0.5274800274146755
Goga Bitadze,25-26,2026,ORL,Magic,65.64817959009389,1113.4609,16.84820254668178,6.204055105666276,5.454671793072112,1.5188128197064374,0.6198910316043638,1.147771828222426,0.7937769285845934,67.03600518407922,65.14967335929256,19.65720632821911,108.0391725490743,25.31996674482228,1.0759792877943286,-0.9306728093014794,2560.650772922324,0.7003213032628687,0.6734674436295629,64.0,972.0,15.199999809265137,5.900000095367432,3.0,0.5737306379914565
Gradey Dick,25-26,2026,TOR,Raptors,66.74351901775806,1263.0421,19.953158422369818,9.070939750933483,2.49505851787692,1.1114700603878211,0.6982134927053861,0.1198993375229889,0.920317452771902,54.06639621927444,49.80725908779236,10.501644874230054,116.29238444383454,21.005630694838167,-2.4150706561539588,-1.3483092304127229,3101.421172883307,-0.316003961947452,0.5582959784349791,76.0,1067.0,14.0,6.0,3.0,0.5442367942025556
Grant Williams,25-26,2026,CHA,Hornets,33.24776950609219,744.22546,23.15297551889525,7.947550587514255,4.123275842318796,1.774658261522176,0.6358637455848959,0.5840824297851374,1.136096695024015,59.81425204736952,55.885247983820506,11.84005895902014,115.55577752992346,25.81716538937349,-0.6128771596239239,-0.411417189440015,2360.8969125290364,0.0712800637442626,0.7375662904389552,36.0,711.0,19.799999237060547,7.0,3.0,0.6120549016020987
Grayson Allen,25-26,2026,PHX,Suns,57.85293232234071,1626.8793,28.087876414050317,14.43144344165644,3.1187812760730345,3.212475496955466,1.1639135356539287,0.3395937679897497,1.4470083601208854,60.0509852672591,56.0873954319388,15.057607808835408,116.91544565604312,29.023510984445117,0.5551828572956803,0.9559978967321908,3794.3772038139336,0.134650656560934,0.70708256279987,51.0,1467.0,28.799999237060547,16.5,3.0,0.5845260519867582
Guerschon Yabusele,25-26,2026,CHI,Bulls,45.18164695090768,1187.6769,25.74627224850674,10.435946521611536,5.656405198679083,1.874378593965681,0.800000011920929,0.3564053563977544,1.0871893251098577,58.6669221078557,55.40803152719612,13.459082264395184,118.19751376937684,29.86405271544901,-0.9532695106268452,-0.5220076103637389,2832.3633863103187,0.0050280313007533,0.7163977276505966,26.0,641.0,24.700000762939453,10.0,2.0,0.5640534783884618
Gui Santos,25-26,2026,GSW,Warriors,69.40161542771989,1355.364,19.97935556221695,8.483664075086224,3.87703246190897,2.242634057601051,0.84441717023127,0.2947038802560259,1.4435256496125224,59.60435027268091,57.56416680023101,13.446750447407236,114.57904512433458,22.56434333940128,-0.7042625403004628,-0.6676985348516548,1340.2528696180348,0.1155762580839119,0.7170000076293945,68.0,1395.0,20.5,9.199999809265137,3.0,0.7000315008395952
Harrison Barnes,25-26,2026,SAS,Spurs,78.28706093031475,2044.8021,26.112617800991742,10.59470135991812,3.0786383191494444,1.8617839211292249,0.5689522539058257,0.2026532757741927,0.7458643059713921,62.229235288764194,59.05466385594944,12.677576002870284,117.07024780957622,33.693001562635736,0.0528092267610526,0.468849289287114,4142.967384448239,-1.0863359649641529,0.4827004066811205,77.0,1986.0,25.799999237060547,10.0,3.0,0.5925878139370503
Herbert Jones,25-26,2026,NOP,Pelicans,52.16527215470856,1518.2632,29.44930554901432,9.46407714399153,3.522151333270354,2.864474893824026,1.627149713692882,0.543257239485268,1.378893993706144,52.12389603510492,49.16150916074678,9.933796483977403,117.92741293716398,25.84620595469741,1.7428003404667247,-0.1735998245357846,2791.8324464185016,2.0537876576621694,0.6574069653347687,56.0,1588.0,28.399999618530277,8.899999618530273,3.0,0.6691829936569722
Hugo GonzÃ¡lez,25-26,2026,BOS,Celtics,74.0,1084.0,14.600000381469728,3.900000095367432,3.299999952316284,0.5,0.6000000238418579,0.3000000119209289,0.5,56.09999847412109,56.09999847412109,10.199999809265137,110.9000015258789,,,,,,,74.0,1084.0,14.600000381469728,3.900000095367432,1.0,1.0
Immanuel Quickley,25-26,2026,TOR,Raptors,58.44368853290606,1838.3776,31.12901201809532,16.782922564646928,3.970810154517328,5.970403748530634,1.1248524363477066,0.1103029198971318,1.5978766659005026,57.40980423831427,53.32728853024369,16.76827839146444,115.7449265384778,25.231572374208127,0.6631579515687599,1.0594744423673774,2568.2705167675003,-0.6413606391763622,0.6220525610586244,70.0,2231.0,31.899999618530277,16.399999618530273,3.0,0.673744395141393
Isaac Okoro,25-26,2026,CHI,Bulls,61.91137068457006,1569.95,25.129096736516765,8.565130766385089,2.668940069275237,1.5455685574350166,0.6896466717593577,0.4532570379337641,0.6429037027278772,58.02928448521857,55.095835775830096,10.218633843234995,118.84384208627014,23.834933013046555,0.7062543915419437,0.0504800483174062,2713.324712759536,1.4169495030503276,0.6850984698748943,63.0,1695.0,26.899999618530277,9.300000190734863,3.0,0.6361036292944305
Isaiah Collier,25-26,2026,UTA,Jazz,62.95561244293359,1623.1422,25.76592725975175,10.71109669853174,2.7637074804773807,6.903329001790651,1.0340731340747733,0.2670365719493215,2.631853779534169,54.29367011164592,50.05626638456968,13.118864776742557,122.57369365670624,20.5,-2.430000066757202,-1.2100000381469729,3828.0,-0.0979862511157989,0.6119999885559082,59.0,1517.0,25.700000762939453,11.699999809265137,2.0,0.6703656297555347
Isaiah Hartenstein,25-26,2026,OKC,Thunder,53.835764904208176,1378.31,25.486747415637325,9.627908712407528,9.652646738590525,3.458185904281648,0.9652597888343925,0.9326169886601348,1.6329111813348596,62.638080491577696,61.24630550174035,19.41556631573782,103.92482655704327,26.46258583325381,2.2085649486529646,-0.4373405676044344,3444.372402418538,1.3916200586881882,0.803247150821793,47.0,1137.0,24.200000762939453,9.199999809265137,3.0,0.5579434284350646
Isaiah Jackson,25-26,2026,IND,Pacers,36.83168711621594,581.66284,16.1939806731723,6.483397890766155,5.351376894563616,0.827799279815446,0.6705614247758818,0.9422749680424438,1.023944623973018,62.44138720557645,59.86502283098428,16.6098415979136,113.11354685559289,22.0,0.5,0.3199999928474426,1627.0,0.501811683177948,0.8470000028610231,38.0,638.0,16.799999237060547,6.400000095367432,3.0,0.7056142616875624
Isaiah Jackson,25-26,2026,LAC,Clippers,36.83168711621594,581.66284,16.1939806731723,6.483397890766155,5.351376894563616,0.827799279815446,0.6705614247758818,0.9422749680424438,1.023944623973018,62.44138720557645,59.86502283098428,16.6098415979136,113.11354685559289,22.0,0.5,0.3199999928474426,1627.0,0.501811683177948,0.8470000028610231,17.0,270.0,15.899999618530272,7.5,3.0,0.7056142616875624
Isaiah Joe,25-26,2026,OKC,Thunder,71.59212123258266,1536.9236,21.44322938813817,10.952269054633202,2.535935990608567,1.385379132277233,0.6752784251014,0.1678021343040797,0.5715402971882083,64.67749177165719,61.736321918564144,15.076326609929552,111.0646438978131,25.432960407415603,1.1825279483790765,1.4495809258055106,3268.7485362233533,2.631235944226663,0.6939273740914351,71.0,1507.0,21.200000762939453,11.100000381469728,3.0,0.6027842818120591
Isaiah Stewart,25-26,2026,DET,Pistons,60.47051824321785,1362.2233,22.896906079944884,8.992884723772454,5.329915880956978,1.3267209327237992,0.3397724858454946,1.4489713233601211,1.1402523680065912,62.37301712519021,59.31213139593698,14.596062985176948,111.45631320174772,23.3308494656347,-0.8820268091123985,-2.08564848267297,2939.608050100534,-0.3047767957049373,0.6649478642232698,58.0,1317.0,22.700000762939453,10.0,3.0,0.6022752370481003
Ivica Zubac,25-26,2026,LAC,Clippers,58.0057186833737,1799.77,30.90865439868633,14.804047857435766,11.269365651985488,2.2528904399774805,0.4817923775474876,0.9476583645423894,1.7128220759332262,64.16416542322409,62.24906235581338,20.0737972361714,112.45736341541031,28.3750794316454,1.8263416510968555,-0.0854841622949845,3750.811879066885,0.6627212229637698,0.7381935356939022,43.0,1328.0,30.899999618530277,14.399999618530272,3.0,0.5517161646604702
Ivica Zubac,25-26,2026,IND,Pacers,58.0057186833737,1799.77,30.90865439868633,14.804047857435766,11.269365651985488,2.2528904399774805,0.4817923775474876,0.9476583645423894,1.7128220759332262,64.16416542322409,62.24906235581338,20.0737972361714,112.45736341541031,28.3750794316454,1.8263416510968555,-0.0854841622949845,3750.811879066885,0.6627212229637698,0.7381935356939022,5.0,118.0,23.600000381469727,11.600000381469728,3.0,0.5517161646604702
Ja Morant,25-26,2026,MEM,Grizzlies,32.686228563633044,963.1062,28.71623018828049,20.51970368544025,3.4351576974149096,7.78467834168345,1.094496961573607,0.2370850830459338,3.686414556804634,53.37161088175988,46.02700090306646,17.35088250973228,118.71132823645758,25.438450899379244,2.2776899876753767,2.747689116661901,2877.982568548078,1.26240592706583,0.6053077748952236,20.0,569.0,28.5,19.5,3.0,0.5341798070445772
Ja'Kobe Walter,25-26,2026,TOR,Raptors,66.04035052247484,1363.4485,20.70858795905597,7.827780834935177,2.7489911415706976,1.3191930301297632,0.9404035087769764,0.2000000029802322,0.648991236938129,58.40755224993397,55.369167261115,11.572219067773329,114.44495313293284,20.600000381469727,-1.2400000095367432,-0.899999976158142,2264.0,,0.0,72.0,1474.0,20.5,7.5,2.0,0.702017526123742
